,Unnamed: 0,index,iteration,params,duration_in_second,num_labels,num_labels_std,silhouette_score,davies_bouldin_score,dunn_fast,silhouette_score_std,davies_bouldin_score_std,dunn_fast_std,min_samples,min_cluster_size,cluster_selection_epsilon,cluster_selection_method,metric
81,81,49,49,"{'min_samples': 15, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0.1, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",6.283093118667603,7.3,0.458257569495584,0.4976526,0.9938755249698292,0.2279755824818012,0.001990681,0.1704524361778613,0.0780518171350557,15,5,0.1,eom,mahalanobis
82,82,45,45,"{'min_samples': 25, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.1, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9168235778808592,5.1,0.3,0.49763703,1.0731672770602108,0.2430322604065977,0.0014435033,0.1116426496437053,0.009759539913916,25,20,0.1,eom,euclidean
83,83,170,170,"{'min_samples': 25, 'min_cluster_size': 10, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9261934518814088,5.3,0.458257569495584,0.49760985,0.9831881980431464,0.2441865283503392,0.0014003636,0.1326533507092944,0.0083576113300898,25,10,1.0,eom,euclidean
84,84,427,427,"{'min_samples': 15, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.1, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.0628691911697388,5.7,0.458257569495584,0.49760145,0.9153314968011594,0.1044245565386161,0.0013980523,0.1537542850024131,0.1180148504929153,15,2,0.1,eom,manhattan
85,85,76,76,"{'min_samples': 20, 'min_cluster_size': 20, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.919253921508789,5.3,0.458257569495584,0.49759954,1.017044605450093,0.2235936947071431,0.0016910365,0.131410670994766,0.0748990722935242,20,20,1.0,eom,euclidean
86,86,443,443,"{'min_samples': 25, 'min_cluster_size': 2, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.0570120573043824,5.2,0.3999999999999999,0.49758688,1.0383273487659808,0.1680017244582926,0.0016719182,0.1473360907329582,0.1046154191028716,25,2,1.0,eom,manhattan
87,87,110,110,"{'min_samples': 20, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf', 'metric': 'mahalanobis'}",6.000968265533447,6.3,0.7810249675906654,0.49757558,1.0631492252906476,0.1961540313572271,0.002535268,0.2802533451877594,0.1008333597695409,20,5,0.8,leaf,mahalanobis
88,88,202,202,"{'min_samples': 25, 'min_cluster_size': 20, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.972492790222168,5.1,0.3,0.4975449,1.0652287694225788,0.2417449244393129,0.0020121508,0.1032655848796475,0.0086309257252407,25,20,1.0,eom,euclidean
89,89,386,386,"{'min_samples': 5, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.1, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9882924795150756,5.8,0.3999999999999999,0.4975408,0.8036060043869717,0.2595235804018646,0.0012560203,0.1143899799789238,0.0129629445303721,5,20,0.1,eom,euclidean
90,90,128,128,"{'min_samples': 20, 'min_cluster_size': 10, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.0242913007736203,5.2,0.3999999999999999,0.49752688,1.050783343388117,0.0783865288231752,0.0015419127,0.1081906583703116,0.1020345211258429,20,10,1.0,eom,manhattan
91,91,31,31,"{'min_samples': 15, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",6.4520772933959964,6.8,0.3999999999999999,0.497516,0.955870647705044,0.2566700364331279,0.0011668605,0.1000574552642195,0.0147244716329513,15,20,0.8,eom,mahalanobis
92,92,75,75,"{'min_samples': 20, 'min_cluster_size': 2, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.050387454032898,5.6,0.4898979485566356,0.4974935,0.9582402220107558,0.0774221865265147,0.0009872392,0.1178733392342649,0.1111908215513611,20,2,1.0,eom,manhattan
93,93,179,179,"{'min_samples': 20, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",6.126637363433838,6.4,0.66332495807108,0.49749,0.9268494586869608,0.1750426851852412,0.0017527147,0.1188417725639694,0.1143554604547496,20,10,0.6,eom,mahalanobis
94,94,162,162,"{'min_samples': 10, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.1, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9768004417419434,5.8,0.3999999999999999,0.49748558,0.8739381737411452,0.2311088775442739,0.0014386352,0.1071318839952433,0.0758118098262123,10,20,0.1,eom,euclidean
95,95,87,87,"{'min_samples': 25, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",5.56404595375061,5.4,0.4898979485566356,0.49746314,1.0455558616979777,0.2382807766222646,0.001542774,0.1756098901795874,0.0084461813900032,25,20,0,eom,mahalanobis
96,96,417,417,"{'min_samples': 20, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",6.063655042648316,6.6,0.4898979485566356,0.4974242,0.9042680116937516,0.2268967596219587,0.001192172,0.0963314285694238,0.0772803585900761,20,20,0.4,eom,mahalanobis
97,97,149,149,"{'min_samples': 20, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9217111110687256,5.1,0.3,0.49741918,1.0693944911277502,0.2393765399726338,0.0007444725,0.0678096633311853,0.0031145913671519,20,2,0,eom,euclidean
98,98,367,367,"{'min_samples': 25, 'min_cluster_size': 5, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9026794672012328,5.2,0.3999999999999999,0.49741736,1.0426338531258348,0.2405620979202309,0.0015365122,0.1465488986028876,0.0044338965327817,25,5,1.0,eom,euclidean
99,99,369,369,"{'min_samples': 20, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.0328414916992188,5.4,0.4898979485566356,0.4974037,1.006131863604166,0.1480400660120933,0.0015632657,0.1337612281820044,0.1172431629220226,20,10,0,eom,manhattan
100,100,362,362,"{'min_samples': 25, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.943496322631836,5.2,0.3999999999999999,0.49739265,1.0452925463326674,0.2433491898134444,0.0012902837,0.0920224199388093,0.0092528728421462,25,2,0.8,eom,euclidean
101,101,144,144,"{'min_samples': 25, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf', 'metric': 'mahalanobis'}",6.1273308277130125,5.7,0.6403124237432849,0.49733597,1.038227775077075,0.2399950277622572,0.0017833383,0.1342168403037125,0.0108208492121174,25,20,0.8,leaf,mahalanobis
102,102,283,283,"{'min_samples': 10, 'min_cluster_size': 20, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",7.706434988975525,6.9,0.3,0.4972908,0.9528518289308816,0.2534611658332825,0.0019306231,0.1118881902977974,0.0192819851190879,10,20,1.0,eom,mahalanobis
103,103,256,256,"{'min_samples': 25, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0.2, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9281079053878784,5.0,0.0,0.4972605,1.119028314829422,0.2403371790485017,0.001137517,0.0676759889926387,0.0041587586627311,25,5,0.2,eom,euclidean
104,104,273,273,"{'min_samples': 20, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",5.949234437942505,6.6,0.4898979485566356,0.4972477,0.868300065924432,0.2568682363856408,0.0025795442,0.0935518608707108,0.0140951184894879,20,5,0.4,eom,mahalanobis
105,105,210,210,"{'min_samples': 25, 'min_cluster_size': 20, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9346086263656616,5.0,0.0,0.49724656,1.111281228340487,0.238353077622847,0.0012259422,0.035260424039239,0.0013171012199359,25,20,1.0,eom,euclidean
106,106,204,204,"{'min_samples': 25, 'min_cluster_size': 2, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'leaf', 'metric': 'mahalanobis'}",6.0571430921554565,5.7,0.6403124237432849,0.49715567,0.9968166551185146,0.2168881655609314,0.0014025338,0.1340015011643187,0.0726506618982626,25,2,1.0,leaf,mahalanobis
107,107,361,361,"{'min_samples': 25, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",6.067931342124939,5.6,0.8,0.4971529,1.2382503349798115,0.2353329460462911,0.0024624444,0.417089145315121,0.0280982184132028,25,10,0.8,eom,mahalanobis
108,108,120,120,"{'min_samples': 20, 'min_cluster_size': 5, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'leaf', 'metric': 'mahalanobis'}",6.3062748670578,6.5,0.5,0.49712783,0.8900037635877827,0.2037897517298264,0.002218131,0.1150985376243027,0.1026485812800763,20,5,1.0,leaf,mahalanobis
109,109,289,289,"{'min_samples': 20, 'min_cluster_size': 10, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.0671403646469115,5.5,0.5,0.49711114,0.9518507065372336,0.0739821443114562,0.0011270008,0.1666898825180776,0.1014389895801881,20,10,1.0,eom,manhattan
110,110,36,36,"{'min_samples': 25, 'min_cluster_size': 5, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.0466849088668824,5.0,0.0,0.49705917,1.1207685558902158,0.1194564363363541,0.001831096,0.0470330831338388,0.1109277433583794,25,5,1.0,eom,manhattan
111,111,101,101,"{'min_samples': 5, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9962741613388062,5.5,0.5,0.49704725,0.8854715599011701,0.2507441340860317,0.0016493268,0.1716561683227624,0.0117322915525419,5,20,0.6,eom,euclidean
112,112,411,411,"{'min_samples': 20, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf', 'metric': 'mahalanobis'}",5.923128986358643,6.6,0.4898979485566356,0.4969687,0.9515235162870996,0.2079074611282946,0.002141357,0.1520341238529699,0.1040847594170853,20,2,0.8,leaf,mahalanobis
113,113,246,246,"{'min_samples': 25, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9774974107742308,5.0,0.0,0.49694186,1.1299472408478604,0.2384451330851633,0.001540198,0.0340427908871569,0.0013585592300161,25,2,0.4,eom,euclidean
114,114,434,434,"{'min_samples': 20, 'min_cluster_size': 2, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'leaf', 'metric': 'mahalanobis'}",5.947076344490052,6.7,0.458257569495584,0.49688658,0.932893195528506,0.2497986637903128,0.0025774895,0.1166107589529732,0.0182422759443555,20,2,1.0,leaf,mahalanobis
115,115,22,22,"{'min_samples': 25, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.2, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.020819091796875,5.2,0.3999999999999999,0.49687362,1.0528560231547774,0.1680522378602554,0.0015451954,0.1056679789518742,0.1035698150394386,25,10,0.2,eom,manhattan
116,116,448,448,"{'min_samples': 5, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.1, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",9.90239725112915,6.6,0.4898979485566356,0.4968633,0.9438654309699542,0.2500930549677229,0.001500172,0.1695034633311679,0.0168783199480163,5,20,0.1,eom,mahalanobis
117,117,311,311,"{'min_samples': 5, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",9.661617803573607,7.7,0.458257569495584,0.49684978,0.8661642923751136,0.2625549748337622,0.0061903223,0.1374397948885029,0.0156820142927399,5,10,0.4,eom,mahalanobis
118,118,20,20,"{'min_samples': 15, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",6.496054410934448,6.5,0.5,0.49682426,0.8651289633043415,0.2645152946497026,0.0019441582,0.13060813819785,0.0070570605871716,15,20,0.6,eom,mahalanobis
119,119,15,15,"{'min_samples': 10, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9722420692443848,6.0,0.4472135954999579,0.4966375,0.7912630440376093,0.2591298754313658,0.0068811816,0.1574610102786625,0.0119792435966481,10,20,0.6,eom,euclidean
120,120,64,64,"{'min_samples': 15, 'min_cluster_size': 5, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'leaf', 'metric': 'mahalanobis'}",6.682217311859131,6.9,0.3,0.4966356,0.9893513506389824,0.1332144914344215,0.0024664958,0.1557955905895779,0.1321070542127486,15,5,1.0,leaf,mahalanobis
121,121,18,18,"{'min_samples': 20, 'min_cluster_size': 2, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",6.056574416160584,6.4,0.4898979485566356,0.4963922,0.8345922156947833,0.2334917195873376,0.0041649654,0.0982977376088143,0.0790827513169586,20,2,1.0,eom,mahalanobis
122,122,333,333,"{'min_samples': 20, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.1, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.0183065414428711,5.6,0.4898979485566356,0.49636078,0.952811691892044,0.1225618344535741,0.0067313737,0.1216127659597448,0.1136149172675465,20,20,0.1,eom,manhattan
123,123,408,408,"{'min_samples': 15, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.2, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.025505781173706,5.7,0.6403124237432849,0.4963081,0.9268996811854932,0.1185701297965682,0.0058794133,0.1316791434006298,0.1106354475233241,15,20,0.2,eom,manhattan
124,124,218,218,"{'min_samples': 15, 'min_cluster_size': 2, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'leaf', 'metric': 'mahalanobis'}",6.470217347145081,6.9,0.3,0.49625826,0.9310815116955362,0.2658362985917075,0.0016033689,0.0795862280232029,0.0053338287312411,15,2,1.0,leaf,mahalanobis
125,125,252,252,"{'min_samples': 5, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",1.0030765771865844,5.8,0.3999999999999999,0.49623933,0.8675048731690446,0.2563993200244073,0.006850972,0.1287387394358419,0.0129354639683994,5,20,0,eom,euclidean
126,126,104,104,"{'min_samples': 15, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.1099132537841796,5.6,0.4898979485566356,0.49622065,0.9601286826744144,0.1452882335387832,0.007131429,0.1079762036296703,0.1143134674996208,15,20,0.4,eom,manhattan
127,127,334,334,"{'min_samples': 5, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.2, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.102320122718811,5.7,0.458257569495584,0.49620914,0.8749743555999234,0.2529928315334665,0.006712349,0.1286583105342575,0.0131243414485867,5,20,0.2,eom,manhattan
128,128,205,205,"{'min_samples': 20, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.1, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",6.196233081817627,6.7,0.458257569495584,0.49618992,0.9309292974313312,0.2517368948683774,0.0044566216,0.0885151323396322,0.0156708854010225,20,20,0.1,eom,mahalanobis
129,129,39,39,"{'min_samples': 10, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.1, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.943536639213562,5.8,0.3999999999999999,0.4961883,0.8943722774884948,0.2262633287206033,0.0070618587,0.1204094286035908,0.0729868704171062,10,20,0.1,eom,euclidean
130,130,97,97,"{'min_samples': 5, 'min_cluster_size': 20, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.0836861371994018,5.8,0.6,0.4961427,0.8304053872194604,0.251755414917477,0.0056703137,0.1297446746797142,0.0115655410922726,5,20,1.0,eom,manhattan
131,131,5,5,"{'min_samples': 10, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",7.410792350769043,7.6,0.66332495807108,0.496059,0.913539121058804,0.2324089451651073,0.0045885555,0.1256593130260737,0.0796902382560713,10,10,0.8,eom,mahalanobis
132,132,388,388,"{'min_samples': 15, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.929133415222168,5.9,0.5385164807134504,0.4960161,0.8967316448360348,0.2555285692952207,0.006308324,0.1300261584364846,0.0118393143756133,15,20,0.4,eom,euclidean
133,133,258,258,"{'min_samples': 10, 'min_cluster_size': 5, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",7.395443105697632,7.3,0.6403124237432849,0.4960155,0.9659202461158404,0.2494078438458726,0.0023005106,0.1102306384329052,0.0209760019352281,10,5,1.0,eom,mahalanobis
134,134,399,399,"{'min_samples': 20, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9418531894683838,5.4,0.4898979485566356,0.4960019,1.0169423436570548,0.247711233943504,0.0064556496,0.1478680656525131,0.0131062263608088,20,20,0,eom,euclidean
135,135,6,6,"{'min_samples': 15, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",6.402369499206543,7.0,0.0,0.49594396,0.9378488890912872,0.2642782772795661,0.00255636,0.0762437768397384,0.0065328247328558,15,2,0.4,eom,mahalanobis
136,136,95,95,"{'min_samples': 5, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9761987924575806,6.1,0.5385164807134504,0.49592322,0.8383591710996814,0.2585410222440846,0.007062527,0.1368157386806368,0.0152836772246371,5,20,0.6,eom,euclidean
137,137,215,215,"{'min_samples': 15, 'min_cluster_size': 5, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",6.3580913066864015,7.0,0.0,0.49592242,0.9653990384808288,0.2244512728387606,0.0016914684,0.097985625970486,0.0758026341796977,15,5,1.0,eom,mahalanobis
138,138,381,381,"{'min_samples': 15, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",6.679311203956604,7.0,0.0,0.49590176,0.948006938646559,0.2661252866292317,0.0027266645,0.0607100953149315,0.0057535818674083,15,2,0.8,eom,mahalanobis
139,139,107,107,"{'min_samples': 10, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf', 'metric': 'mahalanobis'}",7.688652515411377,7.7,0.6403124237432849,0.49578422,0.9464359343717696,0.253548293963068,0.0065845675,0.1374589435164282,0.0167558653880373,10,2,0.8,leaf,mahalanobis
140,140,319,319,"{'min_samples': 15, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",6.662590885162354,7.0,0.0,0.49575958,0.9450631573074828,0.2352225273785667,0.0062670233,0.0902819503116883,0.0786922546485631,15,2,0.4,eom,mahalanobis
141,141,195,195,"{'min_samples': 20, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.2, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9365401268005372,6.1,0.3,0.49572468,0.855017317003081,0.2578657727558212,0.00679452,0.054844100878071,0.0089564109636579,20,20,0.2,eom,euclidean
142,142,59,59,"{'min_samples': 5, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9876381874084472,5.8,0.6,0.49571252,0.8718323159192378,0.2543665872907933,0.006710361,0.1379829273542804,0.0111006509984861,5,20,0.8,eom,euclidean
143,143,419,419,"{'min_samples': 20, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9450573444366456,5.4,0.4898979485566356,0.49570575,1.0462405000310624,0.2417931184827733,0.0064306716,0.1192798627812399,0.0051375102260755,20,2,0.4,eom,euclidean
144,144,130,130,"{'min_samples': 10, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'leaf', 'metric': 'euclidean'}",0.9217044115066528,5.9,0.3,0.49568024,0.8661571033348855,0.2554134037756613,0.0062796553,0.1259442240736687,0.0120620170994649,10,20,0.6,leaf,euclidean
145,145,432,432,"{'min_samples': 20, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.0353380680084228,5.3,0.6403124237432849,0.49566427,1.047138643205279,0.0949292694228531,0.00598219,0.1396066072015168,0.1113305139866642,20,5,0.8,eom,manhattan
146,146,193,193,"{'min_samples': 25, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.1, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",5.500116968154908,6.3,0.7810249675906654,0.49559823,0.9833563934440746,0.2221886093402626,0.0041384376,0.1267135676750163,0.0744808358476997,25,10,0.1,eom,mahalanobis
147,147,8,8,"{'min_samples': 20, 'min_cluster_size': 2, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",1.2265190601348877,5.7,0.6403124237432849,0.49556667,0.9426441383135072,0.2494763960536283,0.006273477,0.1147745230768833,0.0120433556917819,20,2,1.0,eom,euclidean
148,148,224,224,"{'min_samples': 20, 'min_cluster_size': 20, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9048822164535524,5.5,0.5,0.49554127,0.976960340262342,0.2451169498803054,0.006884744,0.1454018857169402,0.0095404643489233,20,20,1.0,eom,euclidean
149,149,112,112,"{'min_samples': 15, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.922045397758484,5.7,0.458257569495584,0.4955009,0.955782816107949,0.2021500372848217,0.0064751552,0.1597715307719374,0.1006038928985135,15,20,0.4,eom,euclidean
150,150,254,254,"{'min_samples': 15, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.051918911933899,5.4,0.4898979485566356,0.49545646,0.98283620476692,0.1224245720617606,0.00648428,0.1350964162317473,0.1158934864055851,15,20,0.6,eom,manhattan
151,151,390,390,"{'min_samples': 20, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",5.956241536140442,6.6,0.6633249580710799,0.49544278,0.9419447796219216,0.2578228846147636,0.0019384283,0.1311865791318244,0.0152433870104873,20,20,0.4,eom,mahalanobis
152,152,133,133,"{'min_samples': 10, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",7.655731868743897,7.5,0.5,0.49541146,0.9111202197531896,0.2624487871432155,0.0062453053,0.1400057615120113,0.0161349069590076,10,5,0.4,eom,mahalanobis
153,153,317,317,"{'min_samples': 20, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9373409986495972,5.6,0.66332495807108,0.4952825,0.9339731526700276,0.228740297619499,0.006517948,0.1636540573070971,0.076819685268848,20,20,0,eom,euclidean
154,154,148,148,"{'min_samples': 5, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf', 'metric': 'euclidean'}",1.001457142829895,5.8,0.6,0.49528152,0.8369195784606994,0.2555748485646315,0.0067648087,0.2064794288899493,0.0129400674875646,5,20,0.8,leaf,euclidean
155,155,40,40,"{'min_samples': 5, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.1, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",9.94412124156952,7.5,0.806225774829855,0.4952684,0.988539370038818,0.2390995977769164,0.006683156,0.2850857442126166,0.0792895973204599,5,10,0.1,eom,mahalanobis
156,156,137,137,"{'min_samples': 15, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9618612766265868,6.0,0.4472135954999579,0.494733,0.8657877295200315,0.1788030934945015,0.009109442,0.1119776150246659,0.1158664286773025,15,10,0,eom,euclidean
157,157,111,111,"{'min_samples': 15, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.0381748676300049,6.1,0.5385164807134504,0.49455252,0.8237873766428209,0.179047234860565,0.008629703,0.098668617990866,0.1102759345612861,15,10,0.4,eom,manhattan
158,158,33,33,"{'min_samples': 10, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",7.524392366409302,7.8,0.7483314773547882,0.49396005,0.8752988087403295,0.2531323448894864,0.006780046,0.1392049889784845,0.0170532379774342,10,2,0.8,eom,mahalanobis
159,159,345,345,"{'min_samples': 10, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf', 'metric': 'euclidean'}",0.9849145174026488,5.8,0.6,0.49352002,0.8923379312741455,0.2505179452027323,0.009873085,0.1513042988319933,0.0109209599535792,10,20,0.8,leaf,euclidean
160,160,244,244,"{'min_samples': 20, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.05646710395813,5.6,0.4898979485566356,0.4935,0.998824488117062,0.1729038224866683,0.008521155,0.1529188348768513,0.1077175597873534,20,2,0.6,eom,manhattan
161,161,212,212,"{'min_samples': 5, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.2, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",9.699077582359314,7.8,0.6,0.4934852,0.9424886610317776,0.2574239040995233,0.009090335,0.1495091672774083,0.0187277821536807,5,10,0.2,eom,mahalanobis
162,162,134,134,"{'min_samples': 5, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf', 'metric': 'euclidean'}",1.029062795639038,5.9,0.5385164807134504,0.4934733,0.9020460887945078,0.2456881247121884,0.009073901,0.1157022597583055,0.0056314055520747,5,20,0.8,leaf,euclidean
163,163,163,163,"{'min_samples': 15, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.2, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9610964775085448,5.7,0.458257569495584,0.49345356,0.9672234409434296,0.2467830156497909,0.008908787,0.1320419446088255,0.0095341595130203,15,20,0.2,eom,euclidean
